time,ax,ay,az
69.42,-0.295945,-0.157117,0.788556
69.44,-0.152779,-0.174755,0.791308
69.46,-0.126574,-0.177409,0.984226
69.48,-0.083275,0.205849,0.59209
69.5,0.226578,0.242304,0.227759
69.52,0.481583,0.268109,0.236235
69.54,0.51518,1.00108,0.182415
69.56,0.789457,1.825721,-0.116793
69.58,0.685138,3.415742,-0.508121
69.6,0.569072,4.454041,-0.182329
69.62,0.290212,4.594815,-0.777116
69.64,0.536905,3.440165,-0.786195
69.66,0.351827,2.183788,-0.62293
69.68,0.263707,1.221795,-0.98233
69.7,0.041681,0.218958,-0.769474
69.72,0.068985,0.61983,-0.73029
69.74,0.004053,0.376665,-0.63469
69.76,-0.358506,1.270955,-0.608624
69.78,-0.356691,1.877562,-0.194895
69.8,-0.458461,1.623565,-0.09901
69.82,-0.561767,1.668791,-0.115367
69.84,-0.711228,1.431605,0.303703
69.86,-0.448273,0.852309,0.054024
69.88,-0.856055,0.580611,0.306443
69.9,-0.53239,0.277892,0.71944
69.92,-0.786464,0.086568,0.711107
69.94,-0.428619,0.057548,0.653428
69.96,-0.323885,0.192007,0.657566
69.98,-0.080598,0.137242,0.725912
70.0,-0.018677,-0.180049,0.790625
70.02,0.017477,-0.215754,0.75319
70.04,0.313312,0.142517,0.269198
70.06,0.118336,-0.022659,0.290414
70.08,0.447992,0.37016,0.163416
70.1,0.276867,1.329672,0.157705
70.12,0.804385,2.043338,-0.355078
70.14,0.528562,3.385672,-0.337398
70.16,0.610885,4.54676,-0.766811
70.18,0.470178,4.296185,-0.341466
70.2,0.576267,3.050602,-0.657445
70.22,0.602972,1.865276,-0.789408
70.24,0.601998,0.923293,-0.678878
70.26,0.210568,0.349046,-0.775918
70.28,-0.04954,0.64185,-0.712918
70.3,-0.261163,0.803147,-0.559924
70.32,-0.229263,0.966448,-0.343931
70.34,-0.207362,1.624506,-0.29753
70.36,-0.266299,1.94286,-0.178766
70.38,-0.704095,2.041541,0.014377
70.4,-0.657438,1.228104,0.144359
70.42,-0.864598,0.944634,0.531314
70.44,-0.629762,0.632879,0.460384
70.46,-0.531908,0.197471,0.721506
70.48,-0.472174,0.376011,0.596323
70.5,-0.330426,0.463295,0.995392
70.52,-0.394706,-0.07824,0.954861
70.54,-0.206509,0.003053,0.807937
70.56,-0.119871,0.004619,0.588773
70.58,0.299056,0.11714,0.691059
70.6,0.438181,0.004333,0.511787
70.62,0.542847,-0.112329,0.258976
70.64,0.354523,0.819951,0.237658
70.66,0.54488,1.47801,0.253938
70.68,0.478474,2.535311,-0.056516
70.7,0.759931,3.518664,-0.317372
70.72,0.475434,4.434084,-0.49615
70.74,0.408481,3.995736,-0.507977
70.76,0.519743,2.985829,-0.867888
70.78,0.27923,1.863666,-0.775503
70.8,0.229323,0.373305,-0.924473
70.82,0.05341,0.340572,-0.883211
70.84,-0.091277,0.323549,-0.414214
70.86,-0.543579,0.991347,-0.57645
70.88,-0.347814,1.163399,-0.475826
70.9,-0.499853,1.693934,-0.414312
70.92,-0.86889,1.99997,0.001305
70.94,-0.522304,1.772575,0.266035
70.96,-0.842874,1.226568,0.062145
70.98,-0.64184,0.694907,0.528598
71.0,-0.663566,0.83603,0.442911
71.02,-0.677882,0.034777,0.550521
71.04,-0.480799,-0.022122,0.635144
71.06,-0.342606,-0.217558,0.631416
71.08,-0.320047,-0.012822,0.45669
71.1,0.006135,0.287524,0.664203
71.12,0.108745,-0.084881,0.423063
71.14,0.149524,0.216735,0.607482
71.16,0.347854,0.110649,0.591774
71.18,0.402895,0.32069,0.518774
71.2,0.375856,0.591744,0.288201
71.22,0.628986,1.628762,0.067422
71.24,0.496121,2.781985,-0.463708
71.26,0.347165,4.005069,-0.117885
71.28,0.700132,4.298042,-0.611059
71.3,0.703794,3.711713,-0.592174
71.32,0.208718,2.462852,-0.666949
71.34,0.35546,1.305194,-0.911348
71.36,0.186907,0.714588,-0.73991
71.38,-0.130757,0.457099,-0.897996
71.4,-0.047545,0.353667,-0.738351
71.42,0.061447,1.210395,-0.745538
71.44,-0.417574,1.459456,-0.353078
71.46,-0.873204,2.04586,-0.139844
71.48,-0.460007,1.872173,-0.018397
71.5,-0.664606,1.575649,0.03872
71.52,-0.758696,1.083533,0.177518
71.54,-0.709132,0.567418,0.409917
71.56,-0.696298,0.268965,0.425692
71.58,-0.38626,0.054469,0.837792
71.6,-0.715871,-0.026505,0.955153
71.62,-0.615203,0.372871,0.698071
71.64,-0.247269,-0.36746,0.634457
71.66,-0.109778,0.074608,0.536911
71.68,-0.059755,-0.073888,0.662043
71.7,0.248571,-0.134714,0.695989
71.72,0.223724,-0.212925,0.473448
71.74,0.629707,0.741131,0.263171
71.76,0.452446,0.872514,0.091646
71.78,0.553142,1.562091,-0.023357
71.8,0.728054,3.145649,-0.145174
71.82,0.672234,4.237623,-0.088874
71.84,0.524362,4.404079,-0.594767
71.86,0.658927,3.874847,-0.616878
71.88,0.395596,2.51842,-0.482417
71.9,0.238685,1.418224,-1.056181
71.92,0.375906,0.536241,-0.963479
71.94,0.040494,0.68916,-0.928402
71.96,-0.090234,0.639967,-0.358181
71.98,-0.177526,1.290159,-0.355189
72.0,-0.29778,1.447176,-0.666804
72.02,-0.312136,2.044114,-0.175124
72.04,-0.466582,1.777423,-0.485063
72.06,-0.696667,1.533195,0.302921
72.08,-0.315299,1.038578,0.359273
72.1,-0.696083,0.473481,0.128695
72.12,-0.85728,0.037255,0.227497
72.14,-0.517467,-0.194432,0.853774
72.16,-0.414826,-0.022919,0.843789
72.18,-0.433432,0.001024,0.735323
72.2,-0.26211,0.058881,0.84758
72.22,0.153755,0.154874,0.964515
72.24,0.126148,-0.010267,0.639052
72.26,0.386475,-0.120186,0.704691
72.28,0.300574,-0.147335,0.323088
72.3,0.479487,0.620348,0.360347
72.32,0.615218,1.212964,0.301957
72.34,0.528352,2.108176,-0.230399
72.36,0.556409,3.492273,-0.320421
72.38,0.474916,4.536053,-0.644202
72.4,0.622457,4.249242,-0.592687
72.42,0.391774,3.58981,-0.623044
72.44,0.412683,2.050546,-0.812129
72.46,0.360653,1.098591,-0.510948
72.48,0.190006,0.634874,-0.825995
72.5,-0.111262,0.221618,-0.724323
72.52,-0.259657,1.007051,-0.849526
72.54,-0.196401,1.229472,-0.562293
72.56,-0.30146,1.430523,-0.478318
72.58,-0.496142,1.741086,-0.342577
72.6,-0.442979,1.364227,0.029615
72.62,-0.361975,0.970024,0.141557
72.64,-0.581976,0.815706,0.33776
72.66,-0.697664,0.456178,0.484607
72.68,-0.371679,0.433411,0.64087
72.7,-0.386464,-0.069839,0.634618
72.72,-0.508644,0.21681,1.002367
72.74,-0.199405,-0.268213,0.579791
72.76,0.036895,0.012504,0.674236
72.78,0.201823,0.358061,0.924048
72.8,0.09096,0.21565,0.648506
72.82,0.304708,0.110083,0.356952
72.84,0.245868,0.03312,0.13091
72.86,0.649019,0.44337,0.33582
72.88,0.430607,1.42827,-0.111865
72.9,0.96842,2.6165,-0.345199
72.92,0.744461,3.569244,-0.566577
72.94,0.702464,4.665641,-0.536233
72.96,0.706222,4.205233,-0.345237
72.98,0.305844,3.462459,-0.796547
73.0,0.48058,2.191488,-0.778319
73.02,0.155702,0.539708,-0.470285
73.04,0.231814,0.419399,-0.753227
73.06,-0.298557,0.412562,-0.697132
73.08,-0.079033,0.863336,-0.529647
73.1,-0.374266,1.428642,-0.442349
73.12,-0.380755,1.749931,-0.334618
73.14,-0.26202,1.909065,-0.291053
73.16,-0.691567,1.660889,-0.216369
73.18,-0.550314,1.109727,-0.126796
73.2,-0.737588,0.474545,0.288051
73.22,-0.820097,0.521073,0.553186
73.24,-0.515536,0.091084,0.680836
73.26,-0.759613,0.213227,0.507495
73.28,-0.473921,0.115709,0.939881
73.3,-0.14531,-0.009361,0.600821
73.32,-0.053791,0.271096,0.791396
73.34,-0.097878,-0.19809,0.94721
73.36,-0.014123,-0.20585,0.796727
73.38,0.191713,0.125823,0.553519
73.4,0.449411,0.383773,0.207253
73.42,0.683191,0.419509,0.20686
73.44,0.349708,1.643944,0.340948
73.46,0.676426,2.574276,-0.164706
73.48,0.480392,3.607674,-0.435858
73.5,0.584254,4.464349,-0.587829
73.52,0.690221,3.68111,-0.515108
73.54,0.442275,2.514448,-0.80229
73.56,0.16171,1.502786,-0.640111
73.58,0.168903,0.694854,-0.925366
73.6,0.063646,0.721569,-0.984943
73.62,-0.223949,0.402268,-0.657322
73.64,-0.326208,0.986623,-0.737356
73.66,-0.346303,1.518531,-0.874578
73.68,-0.566199,1.681871,-0.344408
73.7,-0.582832,1.545243,0.167
73.72,-0.649784,1.491958,0.141587
73.74,-0.819479,1.089134,0.239591
73.76,-0.611284,0.811236,0.249532
73.78,-0.556445,0.604021,0.392483
73.8,-0.508587,0.343666,0.578551
73.82,-0.155754,-0.061239,0.718214
73.84,-0.332653,0.047964,0.694291
73.86,-0.002337,-0.150174,0.718013
73.88,0.179054,0.075773,0.764937
73.9,0.138051,0.268726,0.827275
73.92,0.099874,-0.145808,0.522389
73.94,0.72385,0.003507,0.342836
73.96,0.56235,-0.104057,0.266887
73.98,0.332939,0.630747,0.127376
74.0,0.511711,1.736231,0.142933
74.02,0.566685,3.132363,-0.344942
74.04,0.654571,4.150788,-0.186075
74.06,0.450748,4.434418,-0.538768
74.08,0.608362,3.664153,-0.847103
74.1,0.156102,2.497423,-0.887074
74.12,0.374987,1.305639,-0.802263
74.14,0.305423,0.187398,-0.822064
74.16,0.05574,0.802178,-0.877682
74.18,0.030477,0.668837,-0.842092
74.2,-0.225995,0.707074,-0.608003
74.22,-0.119739,1.135461,-0.631115
74.24,-0.494689,1.617977,-0.292198
74.26,-0.506052,1.671007,-0.051426
74.28,-0.596802,1.750847,0.218369
74.3,-0.61862,1.055792,0.292837
74.32,-0.616604,0.689367,0.371493
74.34,-0.325014,0.436756,0.391208
74.36,-0.578518,-0.001896,0.414785
74.38,-0.177575,0.228716,0.76793
74.4,-0.38161,0.192232,0.555704
74.42,-0.10525,0.079239,1.018875
74.44,-0.083776,-0.135316,1.038928
74.46,0.164083,0.279524,0.628266
74.48,0.106886,-0.052034,0.670604
74.5,0.771591,-0.030698,0.504277
74.52,0.362858,0.580341,0.455265
74.54,0.568169,0.96733,0.192931
74.56,0.127937,2.206419,0.29099
74.58,0.658765,3.070789,-0.344051
74.6,0.621787,4.772497,-0.305331
74.62,0.700101,4.440269,-0.636907
74.64,0.573311,4.048925,-0.775237
74.66,0.34777,2.280357,-0.544584
74.68,0.260941,0.825244,-1.007613
74.7,0.285257,0.274571,-0.691424
74.72,-0.045112,0.639148,-0.498827
74.74,0.072279,1.060354,-0.722602
74.76,-0.325373,1.378738,-0.772877
74.78,-0.178624,1.340399,-0.390223
74.8,-0.386863,1.594101,-0.146352
74.82,-0.579465,1.661728,0.127729
74.84,-0.667399,1.586018,0.281926
74.86,-0.311062,0.732571,0.448283
74.88,-0.434213,0.510628,0.324285
74.9,-0.7004,0.44138,0.755182
74.92,-0.268838,0.104469,0.659725
74.94,-0.736171,-0.0326,0.870514
74.96,-0.415956,-0.084922,0.920239
74.98,-0.056523,-0.015809,0.477206
75.0,-0.107725,-0.208335,0.928016
75.02,-0.086612,0.105673,0.770425
75.04,0.327959,-0.063107,0.838801
75.06,0.24645,0.039301,0.490153
75.08,0.552279,0.310879,0.101172
75.1,0.570058,0.583997,-0.242343
75.12,0.702981,1.708157,-0.221054
75.14,0.599854,3.431571,-0.402576
75.16,0.660447,4.379301,-0.850525
75.18,0.626704,4.300852,-0.607191
75.2,0.328672,2.786042,-0.411218
75.22,0.356381,2.002679,-0.707763
75.24,0.233638,1.180382,-0.611489
75.26,0.298769,0.316445,-0.932204
75.28,0.154764,0.538746,-0.747526
75.3,-0.272701,0.519039,-0.470065
75.32,-0.258983,1.062935,-0.548628
75.34,-0.563866,1.510297,-0.488394
75.36,-0.421001,1.878522,-0.21283
75.38,-0.269843,1.668681,-0.08477
75.4,-0.513904,1.478602,-0.009373
75.42,-0.319523,0.889833,0.24026
75.44,-0.403028,0.633606,0.780109
75.46,-0.385168,0.068097,0.627647
75.48,-0.46043,0.25198,0.470619
75.5,-0.26275,-0.052872,0.594513
75.52,-0.445337,-0.181572,0.873971
75.54,-0.005813,0.036655,0.922017
75.56,-0.050815,0.126923,0.803083
75.58,0.133833,-0.144977,0.496836
75.6,0.172508,0.097261,0.486522
75.62,0.1686,0.253032,0.441453
75.64,0.330362,0.69269,0.27312
75.66,0.573156,1.197064,0.179476
75.68,0.577829,2.844677,-0.201812
75.7,0.099212,3.604264,-0.241061
75.72,0.641183,4.654453,-0.34498
75.74,0.765789,3.987993,-0.500579
75.76,0.557159,2.670437,-0.638289
75.78,0.500315,1.750315,-0.498145
75.8,0.582936,0.772307,-0.870547
75.82,0.198052,0.468332,-0.655711
75.84,0.001159,0.208471,-0.794078
75.86,-0.29217,0.481865,-0.527306
75.88,-0.063359,1.135138,-0.331267
75.9,-0.626932,1.552973,-0.340185
75.92,-0.433235,2.078135,-0.206554
75.94,-0.51985,1.564555,0.077565
75.96,-0.769537,1.118543,0.190315
75.98,-0.901728,0.823548,0.365661
76.0,-0.674077,0.34019,0.514602
76.02,-0.268685,0.072004,0.444054
76.04,-0.425103,0.37315,0.694159
76.06,-0.31612,-0.174869,0.666985
76.08,-0.125012,0.076165,0.825492
76.1,-0.122765,0.200793,0.665799
76.12,0.160229,0.055051,0.531931
76.14,0.091091,-0.232351,0.639318
76.16,0.340881,-0.121594,0.397331
76.18,0.347631,0.265322,0.347202
76.2,0.567464,0.870398,0.169612
76.22,0.734987,1.286339,-0.132104
76.24,0.643065,2.759487,-0.029718
76.26,0.426085,4.185193,-0.13732
76.28,0.441187,4.348031,-0.287594
76.3,0.507379,3.650309,-0.761764
76.32,0.501081,2.750722,-1.11067
76.34,0.28223,1.201513,-0.503758
76.36,0.193306,0.782458,-0.917338
76.38,0.011808,-0.072432,-0.612628
76.4,0.088259,0.541595,-0.863036
76.42,0.161448,0.887816,-0.567842
76.44,-0.181637,1.524445,-0.561922
76.46,-0.110453,1.475839,-0.212022
76.48,-0.606999,1.746142,-0.06613
76.5,-0.820958,1.577747,0.240945
76.52,-0.676223,1.321843,0.346722
76.54,-0.517935,0.466342,0.286147
76.56,-0.511243,0.437098,0.580779
76.58,-0.760287,0.311042,0.504343
76.6,-0.203634,0.471178,0.967258
76.62,-0.327973,0.099964,0.54024
76.64,-0.220577,0.465496,0.505261
76.66,0.006545,-0.036117,0.837459
76.68,0.019735,0.163883,0.676757
76.7,0.057001,-0.164212,0.638278
76.72,0.119817,0.238773,0.10486
76.74,0.666293,0.048308,0.483736
76.76,0.775004,0.734512,0.324389
76.78,0.603702,1.87215,0.141619
76.8,0.558525,3.325362,-0.380423
76.82,0.830808,4.130959,-0.256351
76.84,0.587638,4.568745,-0.863506
76.86,0.484338,3.694985,-0.610263
76.88,0.321302,2.441632,-0.787478
76.9,0.122806,1.179472,-0.804092
76.92,0.040427,0.284097,-0.648216
76.94,-0.063744,0.402133,-0.550311
76.96,-0.154077,0.75759,-0.748018
76.98,-0.327543,0.794221,-0.307348
77.0,-0.290937,1.59322,-0.413153
77.02,-0.585429,1.809336,-0.401907
77.04,-0.479807,1.835981,-0.102252
77.06,-0.483708,1.56605,0.167644
77.08,-0.827914,0.849017,0.271118
77.1,-0.405198,0.572583,0.474558
77.12,-0.541352,0.212373,0.634902
77.14,-0.711429,-0.034767,0.960821
77.16,-0.253374,-0.080796,0.835004
77.18,-0.339221,-0.205838,0.830558
77.2,-0.261677,0.263909,0.758386
77.22,-0.125501,-2.4e-05,0.711991
77.24,0.232828,0.143472,0.522107
77.26,0.353621,0.254817,0.596181
77.28,0.518301,-0.028037,0.555662
77.3,0.478652,0.579988,0.265221
77.32,0.615482,0.629751,-0.144002
77.34,0.592824,1.858077,-0.311021
77.36,0.227888,3.21806,-0.266955
77.38,0.404979,4.502846,-0.737544
77.4,0.83189,4.561713,-0.959387
77.42,0.170717,3.298401,-0.956282
77.44,0.267028,2.019286,-1.064003
77.46,0.355439,0.921519,-1.015861
77.48,0.328862,0.612879,-0.88621
77.5,0.155248,0.353277,-0.996844
77.52,-0.163046,0.791164,-0.663314
77.54,-0.269934,1.221018,-0.552363
77.56,-0.352071,1.8092,-0.383984
77.58,-0.365412,1.71451,-0.328995
77.6,-0.757084,1.772817,-0.007363
77.62,-0.780901,1.094481,0.392876
77.64,-0.54196,0.814339,0.335442
77.66,-0.683841,0.524914,0.508396
77.68,-0.76844,0.008528,0.643265
77.7,-0.646066,0.266123,0.672178
77.72,-0.40805,0.164473,0.807058
77.74,-0.125437,-0.132413,0.854334
77.76,-0.023139,-0.052414,0.734114
77.78,0.079388,0.173954,0.632978
77.8,0.222595,-0.162241,0.403819
77.82,0.361151,0.017397,0.36477
77.84,0.245198,0.197511,0.400618
77.86,0.622066,0.481308,0.129993
77.88,0.699557,1.56592,-0.000431
77.9,0.513932,2.377027,-0.243845
77.92,0.395646,3.726638,-0.339346
77.94,0.448276,4.681948,-0.087282
77.96,0.572979,3.982731,-0.624129
77.98,0.525619,2.972072,-0.713943
78.0,0.402628,1.492392,-0.691463
78.02,0.125253,1.151568,-0.895467
78.04,-0.161488,0.607322,-0.969464
78.06,0.54442,0.776563,-0.611226
78.08,-0.294058,1.007026,-0.509194
78.1,-0.325261,1.193909,-0.601557
78.12,-0.327655,1.783762,-0.414277
78.14,-0.520785,1.971581,0.020558
78.16,-0.550935,1.563944,0.105618
78.18,-0.876796,1.147129,0.064984
78.2,-0.674366,0.863097,0.522055
78.22,-0.264109,0.756029,0.455224
78.24,-0.486973,0.080165,0.686504
78.26,-0.492238,0.198502,0.877361
78.28,-0.412878,0.287426,0.88256
78.3,-0.284606,-0.144436,1.03638
78.32,-0.24433,0.36683,1.072449
78.34,0.110098,0.053966,0.68737
78.36,0.03311,0.196453,0.52413
78.38,0.288292,0.467085,0.509672
78.4,0.78486,0.502231,0.453557
78.42,0.608987,0.957492,0.120763
78.44,0.482141,1.377112,-0.198565
78.46,0.465261,2.59486,-0.050562
78.48,0.662073,3.893064,-0.454472
78.5,0.45159,4.260543,-0.679883
78.52,0.267634,4.001763,-0.58694
78.54,0.352689,2.710252,-0.657885
78.56,0.428111,1.387245,-0.729138
78.58,0.23984,0.328469,-0.621152
78.6,0.159992,0.526332,-0.682181
78.62,0.141615,0.329947,-0.34514
78.64,-0.281748,0.745628,-0.873116
78.66,-0.460097,1.400812,-0.54301
78.68,-0.61632,1.859279,-0.613072
78.7,-0.674158,2.212968,-0.062178
78.72,-0.601099,1.604662,0.079127
78.74,-0.506089,1.182551,0.2573
78.76,-0.571418,0.59724,0.306684
78.78,-0.3903,0.187687,0.552967
78.8,-0.697457,-0.104432,0.512297
78.82,-0.498313,0.120849,0.947151
78.84,-0.387113,-0.009942,0.743683
78.86,0.059699,0.165888,0.735238
78.88,0.029676,-0.094931,0.825166
78.9,-0.087203,-0.27949,0.625059
78.92,0.139127,-0.147663,0.53056
78.94,0.321361,-0.130754,0.607871
78.96,0.508206,0.210737,0.310475
78.98,0.678682,0.901564,0.233864
79.0,0.484255,2.04535,-0.124904
79.02,0.748057,3.070477,-0.251741
79.04,0.713509,3.984915,-0.695773
79.06,0.774929,4.603711,-0.554601
79.08,0.555294,3.591843,-0.426527
79.1,0.436304,2.222048,-0.588917
79.12,0.474297,1.541875,-1.059378
79.14,0.136033,0.484267,-0.713646
79.16,0.219671,0.364013,-0.806785
79.18,-0.04125,0.797843,-0.49812
79.2,-0.433618,0.793816,-0.569823
79.22,-0.426511,1.739134,-0.503195
79.24,-0.366271,1.636022,0.085929
79.26,-0.615186,1.637674,0.216925
79.28,-0.262387,1.407893,0.009086
79.3,-0.582613,1.053869,0.263141
79.32,-0.593607,0.879386,0.298988
79.34,-0.240462,-0.070599,0.320432
79.36,-0.346173,0.206629,0.852505
79.38,-0.180544,0.079981,0.486199
79.4,-0.182543,-0.031295,0.844689
79.42,-0.374366,-0.098048,0.856108
79.44,-0.001151,-0.065266,0.868999
79.46,0.07749,0.082944,0.622852
79.48,0.211406,-0.46254,0.650054
79.5,0.48513,-0.076315,0.189051
79.52,0.527308,0.312341,0.222661
79.54,0.594084,0.718283,-0.05038
79.56,0.511788,1.787782,0.066421
79.58,0.774246,3.215379,-0.267332
79.6,0.916068,4.265917,-0.509016
79.62,0.649525,4.582815,-0.593124
79.64,0.537824,3.376813,-0.88483
79.66,0.429766,2.311497,-0.924764
79.68,0.345459,0.702737,-0.786495
79.7,0.218284,0.782021,-0.794244
79.72,-0.100582,0.356289,-0.593254
79.74,-0.282129,0.998538,-0.989529
79.76,-0.437098,1.28787,-0.460983
79.78,-0.455914,1.53753,-0.514581
79.8,-0.464183,2.026216,-0.479409
79.82,-0.39827,1.803521,-0.058555
79.84,-0.36435,1.608056,0.136424
79.86,-0.424802,0.700004,0.182006
79.88,-0.378785,0.755558,0.411105
79.9,-0.728789,0.363506,0.471404
79.92,-0.810976,0.052168,0.54962
79.94,-0.239726,-0.263295,0.625889
79.96,-0.073995,-0.064107,0.987475
79.98,0.036968,-0.189009,0.960033
80.0,0.129192,-0.118479,0.542306
80.02,0.287937,-0.198014,0.864599
80.04,0.379557,-0.184149,0.174163
80.06,0.325863,0.221509,0.183477
80.08,0.510307,0.101778,0.401858
80.1,0.574025,1.54377,0.08661
80.12,0.861043,2.484071,-0.070587
80.14,0.370314,3.66347,-0.413808
80.16,0.640349,4.268974,-0.365084
80.18,0.51756,4.190602,-0.59323
80.2,0.017814,3.305472,-0.73176
80.22,0.630334,1.901534,-0.525306
80.24,0.122206,0.812088,-0.912723
80.26,0.200515,0.619734,-1.049577
80.28,0.068878,0.363471,-0.911991
80.3,-0.313622,0.891719,-0.728578
80.32,-0.242853,1.170316,-0.548826
80.34,-0.599169,1.544738,-0.197897
80.36,-0.423441,1.980415,-0.21251
80.38,-0.31498,1.452537,0.207387
80.4,-0.389898,1.09416,0.29607
80.42,-0.633065,1.052977,0.466761
80.44,-0.38356,0.301047,0.25872
80.46,-0.622941,0.022042,0.585729
80.48,-0.485988,-0.040418,0.889383
80.5,-0.243586,0.173671,0.672539
80.52,-0.254791,0.323878,0.652382
80.54,-0.135901,0.084125,0.746687
80.56,0.295097,-0.099159,0.8154
80.58,0.082468,-0.068523,0.597342
80.6,0.451212,0.034819,0.678483
80.62,0.447505,0.073114,0.23793
80.64,0.206061,0.51652,0.283195
80.66,0.543232,1.327324,0.205883
80.68,0.597044,2.556505,-0.186328
80.7,0.629527,3.544152,-0.542651
80.72,0.411961,4.622756,-0.649355
80.74,0.457945,4.216347,-0.795716
80.76,0.223463,2.542481,-0.480898
80.78,0.307855,1.405496,-1.192885
80.8,0.259526,0.581312,-1.020502
80.82,0.324497,0.604453,-0.826158
80.84,-0.280638,0.949966,-0.513893
80.86,0.044243,1.059241,-0.620795
80.88,-0.378666,1.322738,-0.21886
80.9,-0.441996,1.468295,-0.33186
80.92,-0.604074,2.130127,-0.341552
80.94,-0.70623,1.542041,-0.182947
80.96,-1.004404,1.006556,0.01565
80.98,-0.555263,1.019227,0.443412
81.0,-0.731189,0.405491,0.611998
81.02,-0.541191,-0.05866,0.575601
81.04,-0.302514,0.132741,0.792661
81.06,-0.390574,-0.009197,0.737136
81.08,-0.24465,-0.249142,1.027922
81.1,-0.153792,-0.051399,0.600344
81.12,-0.041568,-0.457286,0.805897
81.14,0.183527,-0.227915,0.65316
81.16,0.253849,-0.1092,0.186023
81.18,0.291349,0.308534,0.277664
81.2,0.286737,0.559356,0.124894
81.22,0.58187,1.282038,-0.198959
81.24,0.548497,2.912456,-0.02155
81.26,0.566822,3.743944,-0.437869
81.28,0.553384,4.343046,-0.742244
81.3,0.355943,3.891944,-0.572198
81.32,0.318004,2.349047,-0.695814
81.34,0.359319,1.571308,-0.855712
81.36,0.333527,0.55963,-0.991496
81.38,0.187287,0.557302,-0.659227
81.4,0.040585,0.725128,-0.773794
81.42,-0.504058,0.877373,-0.584145
81.44,-0.415404,1.522514,-0.235387
81.46,-0.451328,1.564528,-0.075042
81.48,-0.54463,1.770574,-0.445993
81.5,-0.833692,1.703769,0.121232
81.52,-0.40851,1.548167,0.23134
81.54,-0.596915,0.631843,0.433627
81.56,-0.400785,0.196266,0.791262
81.58,-0.787891,0.251426,0.862593
81.6,-0.366968,0.18062,0.579018
81.62,-0.050837,0.246956,0.687544
81.64,-0.460781,-0.184825,0.712558
81.66,-0.342357,0.050846,0.834698
81.68,0.105777,-0.042843,0.862487
81.7,0.265815,0.473159,0.477483
81.72,0.385961,-0.091686,0.394319
81.74,0.57682,0.369963,0.432148
81.76,0.664658,0.65028,-0.319166
81.78,0.262349,2.203559,-0.258921
81.8,0.769142,3.030263,-0.389877
81.82,0.697145,4.437584,-0.299851
81.84,0.479617,4.598733,-0.549707
81.86,0.765902,3.654997,-0.538542
81.88,0.189213,2.584723,-0.516302
81.9,0.158863,1.383578,-0.922252
81.92,0.200087,0.463858,-1.013575
81.94,0.002615,0.348552,-0.585686
81.96,-0.26965,0.580189,-0.819384
81.98,-0.118464,1.156913,-0.430543
82.0,-0.447037,1.566943,-0.264479
82.02,-0.506819,1.700545,-0.224175
82.04,-0.459752,1.756858,-0.262674
82.06,-0.656475,1.223755,0.547876
82.08,-0.566113,0.658313,0.225574
82.1,-0.763676,1.051345,0.538046
82.12,-0.619256,0.535903,0.734024
82.14,-0.590982,-0.089003,0.499861
82.16,-0.433804,0.027936,0.731749
82.18,-0.184184,0.076054,0.786613
82.2,-0.01001,-0.359081,0.778026
82.22,-0.197371,0.084457,0.874431
82.24,0.016341,-0.413939,0.958612
82.26,0.461886,0.266927,0.393286
82.28,0.455524,0.156292,0.453262
82.3,0.668969,0.797559,0.262792
82.32,0.598873,1.261274,0.064926
82.34,0.576285,2.096545,0.146025
82.36,0.811506,2.930598,-0.022391
82.38,0.563602,4.122276,-0.254327
82.4,0.622552,4.355498,-0.590261
82.42,0.694622,3.448911,-0.806475
82.44,0.106062,1.780341,-0.840439
82.46,0.189913,1.177957,-0.968111
82.48,0.102039,0.788029,-0.921791
82.5,0.078151,0.408529,-0.41921
82.52,-0.063888,0.562543,-0.818431
82.54,-0.386154,0.958164,-0.385212
82.56,-0.586634,1.693319,-0.341945
82.58,-0.26113,2.118725,0.004018
82.6,-0.638121,1.704339,-0.199874
82.62,-0.268432,1.333995,0.374767
82.64,-0.46292,0.814482,0.201151
82.66,-0.610713,0.418999,0.446308
82.68,-0.332139,0.492872,0.882967
82.7,-0.706967,-0.125877,0.650337
82.72,-0.020319,0.503476,0.703625
82.74,-0.234635,0.059598,1.080991
82.76,-0.018043,0.312936,0.822951
82.78,-0.089581,-0.160092,0.622033
82.8,0.2754,0.215926,0.974027
82.82,0.364865,0.043422,0.414703
82.84,0.420521,0.300868,0.02839
82.86,0.327833,0.180324,0.499606
82.88,0.671947,1.084161,0.077546
82.9,0.794714,2.283383,-0.113376
82.92,0.585448,3.778047,-0.299333
82.94,0.669473,4.354182,-0.628008
82.96,0.568662,4.107616,-0.616821
82.98,0.636437,2.891092,-0.747959
83.0,0.402636,1.668111,-0.840638
83.02,0.093517,0.521563,-0.844502
83.04,0.273103,0.858451,-0.837293
83.06,0.030578,0.644752,-0.65385
83.08,-0.305414,1.037397,-0.523816
83.1,-0.525436,1.404343,-0.422573
83.12,-0.533355,1.480846,-0.148136
83.14,-0.39259,2.198136,-0.358853
83.16,-0.630082,1.506171,-0.113901
83.18,-0.701234,1.245794,-0.039771
83.2,-0.703709,0.683804,0.52198
83.22,-0.587585,0.535471,0.466691
83.24,-0.660156,0.154891,0.765684
83.26,-0.274243,0.315186,1.076324
83.28,-0.030294,0.022165,0.762693
83.3,-0.198127,0.044686,0.721172
